USB2+H08074_1:101 100 ms high power,c,b,a,USB2+H08074_1:101 75 ms,a,b,c,USB2+H08074_1:101 100 ms high power proof that you see PL,c 100 ms,"b 10,000 us",a 8000 us
319.685,291.98,311.88,297.1,319.685,308.07,319.92,323.43,319.685,328.11,229.52,265.36
320.135,282.62,300.17,292.42,320.135,244.88,221.62,243.85,320.135,253.22,273.99,241.95
320.584,299,332.94,283.06,320.584,244.88,301.2,300.03,320.584,199.38,285.69,246.63
321.034,310.71,356.35,269.02,321.034,247.22,324.6,318.75,321.034,300.03,273.99,300.47
321.483,296.66,297.83,313.49,321.483,305.73,315.24,276.62,321.483,267.26,302.08,300.47
321.933,247.51,255.7,374.34,321.933,296.37,301.2,213.43,321.933,346.84,330.16,302.81
322.382,296.66,293.15,250.29,322.382,329.14,326.94,255.56,322.382,267.26,288.03,267.7
322.832,348.15,288.47,306.46,322.832,343.18,326.94,288.32,322.832,295.35,295.05,319.19
323.281,240.49,314.22,315.83,323.281,263.6,291.84,356.2,323.281,220.45,302.08,307.49
323.73,252.19,293.15,336.89,323.73,291.69,315.24,271.94,323.73,211.09,259.95,288.76
324.18,308.37,325.92,325.19,324.18,294.03,380.78,325.77,324.18,300.03,299.73,281.74
324.629,228.79,234.64,285.4,324.629,284.67,294.18,318.75,324.629,288.32,323.14,239.61
325.078,299,295.49,357.96,325.078,296.37,319.92,293.01,325.078,232.15,299.73,305.15
325.527,322.41,255.7,283.06,325.527,343.18,308.22,255.56,325.527,271.94,273.99,344.94
325.976,322.41,286.13,311.14,325.976,343.18,289.5,255.56,325.976,227.47,302.08,279.4
326.425,317.73,283.79,306.46,326.425,294.03,303.54,330.45,326.425,316.41,278.67,216.21
326.874,308.37,253.36,299.44,326.874,291.69,282.47,314.07,326.874,295.35,259.95,253.66
327.323,1235.22,1381.5,1947.18,327.323,1862.19,1450.4,1854.14,327.323,2476.73,381.65,459.62
327.772,380.92,358.69,416.47,327.772,432.12,357.37,363.22,327.772,435.78,320.8,330.89
328.221,231.13,290.81,313.49,328.221,333.82,331.62,339.82,328.221,293.01,311.44,274.72
328.67,261.55,323.58,257.31,328.67,301.05,345.67,243.85,328.67,232.15,330.16,312.17
329.119,299,337.62,266.67,329.119,340.84,315.24,293.01,329.119,330.45,252.92,293.44
329.568,291.98,342.3,325.19,329.568,308.07,310.56,342.16,329.568,236.83,285.69,256
330.017,313.05,314.22,315.83,330.017,343.18,312.9,285.98,330.017,253.22,269.31,305.15
330.465,256.87,274.43,292.42,330.465,237.86,249.71,302.37,330.465,281.3,341.86,293.44
330.914,277.94,328.26,245.61,330.914,275.31,336.31,304.71,330.914,309.39,330.16,263.02
331.363,245.17,248.68,276.04,331.363,324.46,291.84,309.39,331.363,246.2,318.46,326.21
331.811,310.71,335.28,315.83,331.811,279.99,305.88,360.88,331.811,204.07,278.67,272.38
332.26,291.98,293.15,240.93,332.26,345.52,216.94,314.07,332.26,281.3,346.55,206.84
332.708,322.41,295.49,259.65,332.708,305.73,226.3,314.07,332.708,269.6,288.03,298.13
333.157,331.77,276.77,343.91,333.157,312.75,324.6,337.48,333.157,271.94,334.84,295.79
333.605,270.92,337.62,259.65,333.605,275.31,350.35,283.64,333.605,253.22,217.82,293.44
334.054,303.68,265.07,292.42,334.054,256.58,282.47,295.35,334.054,295.35,325.48,328.55
334.502,310.71,253.36,290.08,334.502,315.09,371.41,342.16,334.502,356.2,297.39,319.19
334.951,352.84,265.07,304.12,334.951,247.22,245.02,281.3,334.951,264.92,285.69,295.79
335.399,291.98,258.04,240.93,335.399,282.33,308.22,349.18,335.399,257.9,311.44,260.68
335.847,273.26,365.71,297.1,335.847,233.18,308.22,281.3,335.847,267.26,248.24,384.73
336.295,224.11,220.6,252.63,336.295,270.62,256.73,215.77,336.295,246.2,283.35,295.79
336.744,259.21,244,245.61,336.744,338.5,235.66,293.01,336.744,255.56,220.16,253.66
337.192,291.98,318.9,341.57,337.192,261.26,331.62,269.6,337.192,220.45,323.14,251.32
337.64,256.87,295.49,254.97,337.64,275.31,273.11,332.79,337.64,190.02,285.69,347.28
338.088,355.18,283.79,243.27,338.088,322.12,298.86,328.11,338.088,300.03,295.05,241.95
338.536,299,297.83,278.38,338.536,282.33,338.65,281.3,338.536,253.22,283.35,295.79
338.984,315.39,304.85,306.46,338.984,277.65,268.43,304.71,338.984,307.05,259.95,307.49
339.432,233.47,244,379.02,339.432,221.47,348.01,255.56,339.432,285.98,264.63,354.3
339.88,266.24,363.37,306.46,339.88,296.37,340.99,276.62,339.88,274.28,297.39,312.17
340.328,320.07,293.15,264.33,340.328,284.67,245.02,293.01,340.328,285.98,259.95,293.44
340.776,294.32,316.56,304.12,340.776,375.95,245.02,335.14,340.776,302.37,262.29,351.96
341.223,275.6,356.35,292.42,341.223,387.65,263.75,391.31,341.223,206.41,281.01,246.63
341.671,299,279.11,311.14,341.671,338.5,315.24,318.75,341.671,234.49,299.73,314.51
342.119,284.96,293.15,290.08,342.119,333.82,324.6,295.35,342.119,283.64,320.8,237.27
342.566,385.6,309.54,269.02,342.566,277.65,308.22,297.69,342.566,318.75,281.01,316.85
343.014,284.96,339.96,278.38,343.014,352.54,343.33,335.14,343.014,276.62,241.22,237.27
343.462,261.55,342.3,343.91,343.462,268.28,280.13,318.75,343.462,332.79,311.44,284.08
343.909,355.18,332.94,320.51,343.909,261.26,287.15,295.35,343.909,232.15,297.39,316.85
344.357,247.51,251.02,276.04,344.357,282.33,277.79,295.35,344.357,295.35,264.63,298.13
344.804,277.94,309.54,315.83,344.804,338.5,338.65,307.05,344.804,171.3,332.5,316.85
345.252,299,272.09,306.46,345.252,282.33,268.43,271.94,345.252,255.56,222.5,326.21
345.699,294.32,297.83,297.1,345.699,303.39,301.2,311.73,345.699,271.94,330.16,309.83
346.147,284.96,239.32,332.21,346.147,319.78,319.92,243.85,346.147,264.92,341.86,267.7
346.594,282.62,274.43,390.72,346.594,279.99,355.03,323.43,346.594,241.51,283.35,248.97
347.041,261.55,302.51,315.83,347.041,291.69,221.62,250.88,347.041,302.37,271.65,232.59
347.488,315.39,293.15,350.93,347.488,322.12,289.5,281.3,347.488,339.82,217.82,206.84
347.936,320.07,265.07,276.04,347.936,296.37,280.13,253.22,347.936,227.47,297.39,232.59
348.383,327.09,276.77,318.17,348.383,294.03,233.32,295.35,348.383,253.22,295.05,277.06
348.83,294.32,293.15,292.42,348.83,315.09,355.03,276.62,348.83,274.28,266.97,347.28
349.277,287.3,276.77,306.46,349.277,301.05,291.84,302.37,349.277,269.6,257.61,314.51
349.724,296.66,293.15,311.14,349.724,289.35,256.73,335.14,349.724,246.2,236.54,321.53
350.171,331.77,288.47,355.62,350.171,226.15,324.6,285.98,350.171,222.79,227.18,284.08
350.618,212.4,361.03,297.1,350.618,256.58,280.13,297.69,350.618,278.96,379.31,246.63
351.065,240.49,346.98,325.19,351.065,261.26,289.5,302.37,351.065,257.9,269.31,241.95
351.512,261.55,297.83,294.76,351.512,347.86,308.22,307.05,351.512,274.28,220.16,288.76
351.959,259.21,346.98,304.12,351.959,294.03,343.33,278.96,351.959,278.96,262.29,333.23
352.406,284.96,368.05,283.06,352.406,359.56,270.77,332.79,352.406,311.73,271.65,286.42
352.852,357.52,316.56,315.83,352.852,329.14,301.2,264.92,352.852,356.2,245.9,295.79
353.299,336.45,265.07,280.72,353.299,287.01,254.39,288.32,353.299,321.09,311.44,328.55
353.746,341.13,309.54,280.72,353.746,270.62,277.79,335.14,353.746,344.5,346.55,244.29
354.192,303.68,339.96,229.23,354.192,310.41,308.22,351.52,354.192,290.67,269.31,270.04
354.639,329.43,344.64,252.63,354.639,310.41,336.31,304.71,354.639,239.17,271.65,241.95
355.086,261.55,286.13,311.14,355.086,272.96,273.11,236.83,355.086,304.71,325.48,298.13
355.532,322.41,253.36,261.99,355.532,310.41,301.2,290.67,355.532,269.6,358.25,265.36
355.979,261.55,314.22,332.21,355.979,294.03,242.68,318.75,355.979,316.41,316.12,321.53
356.425,364.54,311.88,355.62,356.425,315.09,287.15,206.41,356.425,255.56,213.14,366
356.872,327.09,227.62,252.63,356.872,378.29,310.56,260.24,356.872,248.54,306.76,298.13
357.318,238.15,314.22,336.89,357.318,275.31,273.11,304.71,357.318,309.39,316.12,260.68
357.764,308.37,351.67,313.49,357.764,258.92,301.2,229.81,357.764,337.48,323.14,284.08
358.211,357.52,332.94,292.42,358.211,317.44,301.2,297.69,358.211,269.6,309.1,295.79
358.657,315.39,314.22,294.76,358.657,305.73,322.26,316.41,358.657,323.43,220.16,270.04
359.103,268.58,339.96,269.02,359.103,298.71,245.02,302.37,359.103,215.77,257.61,284.08
359.549,299,281.45,339.23,359.549,338.5,301.2,281.3,359.549,269.6,262.29,326.21
359.995,249.85,253.36,254.97,359.995,268.28,275.45,276.62,359.995,278.96,299.73,246.63
360.442,205.38,337.62,283.06,360.442,272.96,294.18,281.3,360.442,246.2,283.35,302.81
360.888,270.92,335.28,287.74,360.888,319.78,331.62,353.86,360.888,267.26,311.44,380.04
361.334,324.75,344.64,374.34,361.334,315.09,301.2,328.11,361.334,278.96,262.29,260.68
361.78,247.51,283.79,287.74,361.78,331.48,371.41,264.92,361.78,321.09,295.05,267.7
362.226,247.51,302.51,322.85,362.226,350.2,240.34,293.01,362.226,274.28,332.5,356.64
362.672,310.71,304.85,273.7,362.672,359.56,338.65,271.94,362.672,243.85,309.1,256
363.117,275.6,267.41,219.86,363.117,301.05,301.2,311.73,363.117,278.96,320.8,220.89
363.563,289.64,260.38,292.42,363.563,287.01,343.33,328.11,363.563,304.71,353.57,281.74
364.009,266.24,356.35,325.19,364.009,322.12,322.26,337.48,364.009,316.41,264.63,358.98
364.455,310.71,255.7,290.08,364.455,294.03,282.47,309.39,364.455,295.35,302.08,387.07
364.9,331.77,227.62,318.17,364.9,378.29,291.84,314.07,364.9,274.28,337.18,319.19
365.346,308.37,398.48,290.08,365.346,312.75,245.02,346.84,365.346,311.73,348.89,265.36
365.792,282.62,239.32,325.19,365.792,237.86,296.52,330.45,365.792,250.88,271.65,277.06
366.237,280.28,283.79,325.19,366.237,312.75,301.2,311.73,366.237,304.71,320.8,288.76
366.683,261.55,276.77,339.23,366.683,310.41,259.07,323.43,366.683,316.41,257.61,319.19
367.128,315.39,258.04,294.76,367.128,249.56,256.73,330.45,367.128,220.45,229.52,298.13
367.574,296.66,295.49,301.78,367.574,291.69,282.47,330.45,367.574,269.6,250.58,330.89
368.019,280.28,199.53,287.74,368.019,338.5,284.81,194.7,368.019,253.22,266.97,239.61
368.465,291.98,274.43,315.83,368.465,322.12,305.88,290.67,368.465,264.92,316.12,256
368.91,270.92,227.62,278.38,368.91,287.01,238,234.49,368.91,271.94,288.03,295.79
369.355,317.73,288.47,254.97,369.355,322.12,348.01,290.67,369.355,311.73,278.67,307.49
369.801,217.08,330.6,254.97,369.801,235.52,301.2,295.35,369.801,407.69,311.44,277.06
370.246,280.28,276.77,320.51,370.246,343.18,355.03,337.48,370.246,293.01,348.89,237.27
370.691,352.84,262.73,311.14,370.691,364.25,301.2,323.43,370.691,227.47,248.24,246.63
371.136,289.64,344.64,301.78,371.136,282.33,289.5,323.43,371.136,276.62,320.8,305.15
371.581,259.21,258.04,285.4,371.581,244.88,261.41,293.01,371.581,262.58,316.12,284.08
372.026,296.66,300.17,313.49,372.026,291.69,282.47,250.88,372.026,335.14,316.12,312.17
372.471,249.85,377.41,322.85,372.471,287.01,270.77,194.7,372.471,285.98,316.12,309.83
372.916,252.19,269.75,320.51,372.916,308.07,317.58,281.3,372.916,300.03,257.61,302.81
373.361,322.41,288.47,299.44,373.361,340.84,308.22,335.14,373.361,293.01,288.03,244.29
373.806,306.03,344.64,278.38,373.806,305.73,263.75,264.92,373.806,346.84,309.1,328.55
374.251,238.15,314.22,261.99,374.251,338.5,317.58,325.77,374.251,278.96,313.78,263.02
374.696,226.45,335.28,224.55,374.696,340.84,284.81,264.92,374.696,344.5,330.16,270.04
375.141,299,269.75,254.97,375.141,303.39,259.07,264.92,375.141,285.98,309.1,195.14
375.585,371.56,262.73,329.87,375.585,277.65,366.73,335.14,375.585,316.41,252.92,223.23
376.03,296.66,375.07,325.19,376.03,397.01,331.62,271.94,376.03,201.72,320.8,295.79
376.475,205.38,316.56,322.85,376.475,287.01,249.71,260.24,376.475,269.6,299.73,321.53
376.919,247.51,302.51,315.83,376.919,254.24,298.86,250.88,376.919,262.58,348.89,281.74
377.364,310.71,288.47,224.55,377.364,270.62,280.13,323.43,377.364,281.3,213.14,333.23
377.809,261.55,239.32,322.85,377.809,251.9,305.88,339.82,377.809,311.73,224.84,347.28
378.253,261.55,309.54,315.83,378.253,261.26,322.26,278.96,378.253,271.94,288.03,307.49
378.697,254.53,309.54,339.23,378.697,338.5,333.97,300.03,378.697,288.32,245.9,312.17
379.142,282.62,272.09,294.76,379.142,272.96,275.45,356.2,379.142,281.3,255.26,274.72
379.586,310.71,337.62,252.63,379.586,237.86,280.13,222.79,379.586,356.2,325.48,239.61
380.031,282.62,295.49,306.46,380.031,282.33,329.28,297.69,380.031,309.39,295.05,300.47
380.475,306.03,260.38,222.2,380.475,233.18,333.97,335.14,380.475,276.62,292.71,279.4
380.919,291.98,272.09,283.06,380.919,240.2,338.65,253.22,380.919,318.75,283.35,295.79
381.363,247.51,295.49,245.61,381.363,216.79,291.84,255.56,381.363,274.28,290.37,300.47
381.808,261.55,321.24,292.42,381.808,287.01,294.18,267.26,381.808,295.35,311.44,267.7
382.252,270.92,325.92,304.12,382.252,272.96,275.45,335.14,382.252,304.71,241.22,368.34
382.696,221.77,311.88,334.55,382.696,270.62,270.77,304.71,382.696,339.82,330.16,307.49
383.14,299,304.85,304.12,383.14,303.39,301.2,309.39,383.14,250.88,304.42,272.38
383.584,238.15,295.49,285.4,383.584,331.48,338.65,330.45,383.584,255.56,341.86,328.55
384.028,256.87,293.15,278.38,384.028,268.28,338.65,330.45,384.028,239.17,278.67,286.42
384.472,378.58,269.75,287.74,384.472,343.18,352.69,253.22,384.472,264.92,281.01,312.17
384.916,282.62,307.2,285.4,384.916,350.2,303.54,365.56,384.916,316.41,248.24,251.32
385.36,306.03,323.58,327.53,385.36,270.62,287.15,271.94,385.36,253.22,285.69,291.1
385.803,315.39,295.49,294.76,385.803,254.24,308.22,309.39,385.803,264.92,262.29,330.89
386.247,306.03,314.22,346.25,386.247,303.39,252.05,314.07,386.247,278.96,292.71,284.08
386.691,256.87,253.36,287.74,386.691,251.9,240.34,285.98,386.691,271.94,318.46,258.34
387.135,219.43,295.49,250.29,387.135,261.26,263.75,314.07,387.135,346.84,255.26,241.95
387.578,256.87,309.54,297.1,387.578,298.71,263.75,325.77,387.578,215.77,285.69,270.04
388.022,240.49,314.22,276.04,388.022,373.61,172.47,250.88,388.022,297.69,288.03,307.49
388.465,294.32,276.77,283.06,388.465,336.16,249.71,325.77,388.465,269.6,304.42,260.68
388.909,252.19,304.85,294.76,388.909,357.22,238,274.28,388.909,253.22,241.22,314.51
389.352,336.45,332.94,250.29,389.352,315.09,263.75,410.03,389.352,264.92,269.31,244.29
389.796,313.05,255.7,332.21,389.796,324.46,310.56,388.97,389.796,229.81,271.65,356.64
390.239,291.98,307.2,304.12,390.239,338.5,301.2,255.56,390.239,246.2,320.8,263.02
390.683,299,304.85,226.89,390.683,347.86,291.84,318.75,390.683,274.28,266.97,316.85
391.126,289.64,304.85,252.63,391.126,324.46,242.68,367.9,391.126,344.5,290.37,300.47
391.569,273.26,346.98,297.1,391.569,319.78,312.9,297.69,391.569,325.77,374.63,314.51
392.012,313.05,293.15,325.19,392.012,282.33,305.88,295.35,392.012,295.35,313.78,291.1
392.456,256.87,337.62,276.04,392.456,305.73,308.22,262.58,392.456,241.51,295.05,246.63
392.899,303.68,300.17,252.63,392.899,251.9,343.33,356.2,392.899,285.98,288.03,298.13
393.342,282.62,265.07,327.53,393.342,263.6,312.9,257.9,393.342,250.88,316.12,368.34
393.785,306.03,295.49,336.89,393.785,340.84,308.22,293.01,393.785,220.45,316.12,232.59
394.228,275.6,206.55,332.21,394.228,324.46,263.75,337.48,394.228,276.62,231.86,326.21
394.671,315.39,346.98,343.91,394.671,289.35,263.75,267.26,394.671,234.49,327.82,335.57
395.114,320.07,351.67,285.4,395.114,301.05,280.13,278.96,395.114,225.13,234.2,342.6
395.557,277.94,330.6,339.23,395.557,343.18,256.73,335.14,395.557,314.07,278.67,267.7
396,242.83,272.09,285.4,396,258.92,195.87,304.71,396,271.94,264.63,298.13
396.443,280.28,290.81,327.53,396.443,343.18,294.18,316.41,396.443,344.5,325.48,295.79
396.885,299,330.6,287.74,396.885,282.33,312.9,276.62,396.885,285.98,281.01,244.29
397.328,284.96,272.09,278.38,397.328,354.88,355.03,300.03,397.328,290.67,346.55,319.19
397.771,294.32,314.22,222.2,397.771,324.46,305.88,342.16,397.771,290.67,224.84,358.98
398.214,270.92,361.03,294.76,398.214,296.37,261.41,332.79,398.214,288.32,332.5,256
398.656,334.11,290.81,292.42,398.656,308.07,287.15,304.71,398.656,332.79,344.21,356.64
399.099,287.3,297.83,236.25,399.099,310.41,298.86,363.22,399.099,325.77,337.18,279.4
399.541,261.55,311.88,297.1,399.541,347.86,287.15,318.75,399.541,285.98,320.8,326.21
399.984,249.85,248.68,315.83,399.984,317.44,301.2,239.17,399.984,290.67,271.65,302.81
400.426,259.21,335.28,269.02,400.426,301.05,355.03,307.05,400.426,281.3,355.91,256
400.869,282.62,346.98,294.76,400.869,254.24,383.12,297.69,400.869,257.9,266.97,319.19
401.311,322.41,248.68,301.78,401.311,275.31,245.02,300.03,401.311,316.41,323.14,328.55
401.753,249.85,311.88,287.74,401.753,287.01,252.05,304.71,401.753,302.37,337.18,326.21
402.196,249.85,314.22,343.91,402.196,312.75,301.2,351.52,402.196,239.17,283.35,263.02
402.638,266.24,276.77,278.38,402.638,317.44,355.03,311.73,402.638,314.07,283.35,286.42
403.08,284.96,344.64,315.83,403.08,270.62,233.32,304.71,403.08,285.98,266.97,335.57
403.522,231.13,311.88,254.97,403.522,268.28,280.13,281.3,403.522,316.41,339.52,293.44
403.964,261.55,344.64,297.1,403.964,296.37,305.88,318.75,403.964,363.22,311.44,342.6
404.406,210.06,321.24,367.32,404.406,329.14,280.13,269.6,404.406,271.94,330.16,279.4
404.849,186.66,276.77,269.02,404.849,331.48,380.78,220.45,404.849,271.94,243.56,375.36
405.291,261.55,260.38,285.4,405.291,301.05,280.13,330.45,405.291,311.73,302.08,319.19
405.733,359.86,332.94,348.59,405.733,256.58,329.28,290.67,405.733,285.98,306.76,333.23
406.174,249.85,307.2,283.06,406.174,319.78,294.18,332.79,406.174,234.49,313.78,377.7
406.616,247.51,314.22,357.96,406.616,263.6,280.13,288.32,406.616,283.64,288.03,361.32
407.058,256.87,349.32,280.72,407.058,305.73,280.13,295.35,407.058,314.07,264.63,281.74
407.5,331.77,309.54,301.78,407.5,315.09,315.24,314.07,407.5,307.05,271.65,265.36
407.942,296.66,325.92,278.38,407.942,319.78,324.6,384.29,407.942,236.83,318.46,293.44
408.383,287.3,332.94,306.46,408.383,347.86,235.66,346.84,408.383,232.15,250.58,333.23
408.825,327.09,349.32,322.85,408.825,303.39,256.73,283.64,408.825,250.88,220.16,377.7
409.267,289.64,330.6,299.44,409.267,301.05,317.58,250.88,409.267,358.54,334.84,305.15
409.708,341.13,302.51,306.46,409.708,235.52,245.02,295.35,409.708,283.64,348.89,265.36
410.15,338.79,300.17,301.78,410.15,272.96,270.77,264.92,410.15,241.51,320.8,366
410.591,291.98,344.64,290.08,410.591,294.03,240.34,281.3,410.591,285.98,281.01,349.62
411.033,205.38,304.85,376.68,411.033,329.14,315.24,323.43,411.033,218.11,290.37,387.07
411.474,387.94,302.51,285.4,411.474,242.54,238,323.43,411.474,339.82,276.33,316.85
411.916,320.07,290.81,233.91,411.916,301.05,275.45,339.82,411.916,213.43,250.58,279.4
412.357,350.5,297.83,304.12,412.357,251.9,329.28,255.56,412.357,330.45,309.1,291.1
412.798,280.28,323.58,318.17,412.798,324.46,319.92,295.35,412.798,328.11,283.35,319.19
413.24,231.13,300.17,341.57,413.24,340.84,242.68,293.01,413.24,297.69,285.69,277.06
413.681,299,274.43,390.72,413.681,303.39,223.96,337.48,413.681,288.32,323.14,293.44
414.122,320.07,358.69,285.4,414.122,364.25,322.26,269.6,414.122,325.77,271.65,316.85
414.563,261.55,302.51,306.46,414.563,308.07,259.07,325.77,414.563,278.96,339.52,368.34
415.004,266.24,258.04,306.46,415.004,420.42,254.39,330.45,415.004,344.5,264.63,258.34
415.445,245.17,295.49,285.4,415.445,256.58,245.02,316.41,415.445,330.45,264.63,305.15
415.886,294.32,351.67,283.06,415.886,247.22,308.22,323.43,415.886,264.92,330.16,314.51
416.327,252.19,281.45,350.93,416.327,256.58,319.92,276.62,416.327,330.45,283.35,340.26
416.768,299,276.77,355.62,416.768,338.5,245.02,314.07,416.768,267.26,281.01,312.17
417.209,296.66,246.34,247.95,417.209,338.5,221.62,356.2,417.209,332.79,302.08,295.79
417.65,296.66,300.17,261.99,417.65,249.56,277.79,323.43,417.65,290.67,201.43,305.15
418.091,310.71,368.05,273.7,418.091,270.62,270.77,262.58,418.091,321.09,250.58,323.87
418.531,359.86,290.81,290.08,418.531,277.65,329.28,281.3,418.531,262.58,302.08,232.59
418.972,334.11,321.24,325.19,418.972,305.73,291.84,281.3,418.972,250.88,339.52,279.4
419.413,280.28,339.96,198.8,419.413,291.69,284.81,281.3,419.413,281.3,299.73,335.57
419.853,327.09,267.41,388.38,419.853,265.94,235.66,295.35,419.853,307.05,281.01,293.44
420.294,306.03,290.81,254.97,420.294,319.78,254.39,281.3,420.294,332.79,243.56,319.19
420.735,336.45,286.13,327.53,420.735,352.54,336.31,271.94,420.735,239.17,273.99,284.08
421.175,299,330.6,264.33,421.175,291.69,315.24,321.09,421.175,328.11,297.39,272.38
421.615,277.94,255.7,266.67,421.615,301.05,270.77,285.98,421.615,300.03,316.12,272.38
422.056,247.51,328.26,297.1,422.056,329.14,247.37,328.11,422.056,302.37,313.78,270.04
422.496,291.98,365.71,283.06,422.496,343.18,315.24,278.96,422.496,257.9,295.05,293.44
422.937,289.64,286.13,247.95,422.937,343.18,282.47,330.45,422.937,342.16,306.76,358.98
423.377,284.96,274.43,290.08,423.377,324.46,301.2,311.73,423.377,264.92,313.78,358.98
423.817,277.94,351.67,269.02,423.817,291.69,277.79,290.67,423.817,171.3,292.71,253.66
424.257,310.71,288.47,231.57,424.257,324.46,273.11,360.88,424.257,314.07,292.71,291.1
424.698,203.04,283.79,266.67,424.698,350.2,312.9,281.3,424.698,264.92,297.39,281.74
425.138,284.96,386.77,301.78,425.138,329.14,308.22,318.75,425.138,255.56,264.63,314.51
425.578,348.15,410.18,261.99,425.578,359.56,284.81,314.07,425.578,311.73,367.61,321.53
426.018,348.15,321.24,341.57,426.018,289.35,275.45,276.62,426.018,314.07,346.55,284.08
426.458,254.53,302.51,290.08,426.458,352.54,270.77,335.14,426.458,309.39,302.08,274.72
426.898,299,389.11,350.93,426.898,305.73,326.94,257.9,426.898,295.35,283.35,279.4
427.338,320.07,337.62,212.84,427.338,258.92,223.96,302.37,427.338,293.01,245.9,232.59
427.778,291.98,349.32,285.4,427.778,352.54,268.43,316.41,427.778,309.39,262.29,319.19
428.217,205.38,302.51,327.53,428.217,329.14,280.13,367.9,428.217,309.39,302.08,244.29
428.657,350.5,253.36,252.63,428.657,268.28,284.81,314.07,428.657,278.96,302.08,291.1
429.097,320.07,302.51,226.89,429.097,329.14,287.15,278.96,429.097,288.32,295.05,237.27
429.537,299,337.62,264.33,429.537,305.73,322.26,337.48,429.537,269.6,313.78,284.08
429.976,317.73,300.17,301.78,429.976,415.74,345.67,367.9,429.976,243.85,309.1,314.51
430.416,303.68,251.02,259.65,430.416,326.8,333.97,304.71,430.416,283.64,297.39,340.26
430.855,303.68,260.38,360.3,430.855,256.58,273.11,316.41,430.855,241.51,288.03,251.32
431.295,294.32,337.62,276.04,431.295,324.46,245.02,225.13,431.295,281.3,288.03,265.36
431.734,343.47,255.7,320.51,431.734,270.62,385.46,349.18,431.734,250.88,262.29,260.68
432.174,277.94,297.83,348.59,432.174,329.14,242.68,288.32,432.174,414.71,257.61,239.61
432.613,259.21,314.22,266.67,432.613,308.07,273.11,346.84,432.613,332.79,299.73,309.83
433.053,282.62,349.32,276.04,433.053,361.91,359.71,328.11,433.053,257.9,346.55,270.04
433.492,287.3,276.77,318.17,433.492,251.9,266.09,248.54,433.492,309.39,358.25,321.53
433.931,287.3,239.32,247.95,433.931,326.8,359.71,316.41,433.931,293.01,250.58,319.19
434.371,289.64,290.81,329.87,434.371,326.8,284.81,257.9,434.371,328.11,288.03,265.36
434.81,327.09,325.92,245.61,434.81,261.26,214.6,349.18,434.81,288.32,306.76,293.44
435.249,249.85,426.56,269.02,435.249,279.99,263.75,250.88,435.249,281.3,311.44,300.47
435.688,252.19,307.2,327.53,435.688,305.73,289.5,349.18,435.688,295.35,250.58,183.44
436.127,277.94,349.32,269.02,436.127,277.65,322.26,300.03,436.127,283.64,299.73,244.29
436.566,301.34,363.37,226.89,436.566,371.27,312.9,260.24,436.566,248.54,318.46,258.34
437.005,291.98,286.13,264.33,437.005,350.2,273.11,253.22,437.005,150.23,323.14,321.53
437.444,270.92,283.79,294.76,437.444,310.41,193.53,325.77,437.444,248.54,313.78,342.6
437.883,385.6,290.81,367.32,437.883,310.41,322.26,307.05,437.883,307.05,295.05,284.08
438.322,308.37,253.36,269.02,438.322,326.8,294.18,363.22,438.322,290.67,269.31,284.08
438.761,310.71,293.15,318.17,438.761,312.75,193.53,314.07,438.761,241.51,266.97,309.83
439.199,259.21,272.09,322.85,439.199,284.67,287.15,288.32,439.199,274.28,297.39,368.34
439.638,296.66,328.26,269.02,439.638,406.38,336.31,335.14,439.638,288.32,302.08,302.81
440.077,336.45,309.54,290.08,440.077,315.09,308.22,339.82,440.077,211.09,309.1,277.06
440.515,266.24,311.88,350.93,440.515,333.82,291.84,335.14,440.515,332.79,262.29,263.02
440.954,341.13,358.69,259.65,440.954,294.03,319.92,302.37,440.954,302.37,348.89,309.83
441.393,284.96,321.24,341.57,441.393,249.56,301.2,295.35,441.393,318.75,243.56,288.76
441.831,296.66,314.22,306.46,441.831,345.52,301.2,262.58,441.831,307.05,306.76,342.6
442.27,254.53,272.09,254.97,442.27,287.01,357.37,267.26,442.27,271.94,311.44,321.53
442.708,254.53,349.32,313.49,442.708,308.07,245.02,328.11,442.708,304.71,292.71,291.1
443.146,289.64,309.54,297.1,443.146,308.07,287.15,365.56,443.146,276.62,332.5,256
443.585,261.55,286.13,276.04,443.585,308.07,263.75,300.03,443.585,281.3,264.63,265.36
444.023,322.41,262.73,355.62,444.023,256.58,324.6,330.45,444.023,356.2,353.57,298.13
444.461,228.79,344.64,369.66,444.461,296.37,296.52,297.69,444.461,264.92,297.39,333.23
444.899,291.98,379.75,269.02,444.899,345.52,291.84,255.56,444.899,346.84,309.1,314.51
445.338,291.98,260.38,322.85,445.338,258.92,324.6,337.48,445.338,335.14,325.48,258.34
445.776,289.64,258.04,269.02,445.776,329.14,275.45,304.71,445.776,288.32,306.76,314.51
446.214,294.32,323.58,261.99,446.214,235.52,273.11,281.3,446.214,295.35,318.46,298.13
446.652,299,302.51,287.74,446.652,258.92,247.37,323.43,446.652,288.32,311.44,284.08
447.09,280.28,265.07,278.38,447.09,368.93,280.13,337.48,447.09,316.41,271.65,260.68
447.528,343.47,302.51,254.97,447.528,270.62,319.92,295.35,447.528,304.71,360.59,300.47
447.966,334.11,283.79,334.55,447.966,268.28,310.56,304.71,447.966,332.79,248.24,284.08
